score,comment
10.0,사장님 너무 친절 하시고.경치도 너무 좋아요.동네 한바퀴 돌아봤는데 너무넘 예쁜 동네이네요 담에 제주도갈때는 솔라시도 갈꺼예요.
10.0,"계획없이 결혼기념일겸 그냥 내려와서 당일 바로 가성비 괜찮은것 같아 사진만보고 속는셈치고 갔어요.

세상에  속는셈 치고 간거라기에
사진과 똑같아요 ^^
더군다가 도보로 20초? 만 나가면 바로 물놀이할수있는 자연이 만든 수영구역도 몇 곳 있고 제일 낭만적이였던건
문섬이 바로 크게보여 
저녁엔 바다에 비친 달빛이 너무이뻐 환상
그 자체예요^^
그래서 저희 부부는 이번 재 방문때 그 문섬 바라보고 야식 먹으려고
캠핑의자 두개챙겨가서 바닷바람 시원하게 맞으머 문섬 바라보며 치킨에 제주막걸리 마시고 들어왔어요 (꼭 해보세요~ 낭만 그 자체예요 )  참  자연이 만들어준 수영장은 바닥이 현무암이라 다칠수있으니 아쿠아슈즈나 신발신고 들어가야할것같아요 ~

저희는 3월에 레실(1층)에 입실하고 너무좋아 똑같은 레실 부탁드리고 입실했어요.  베란다 열면 바로 잔듸 밟을수있고 개인 테라스 라탄스타일 의자가있어 거기앉아 조식으로 제공되는 토스트와 커피 마시면 그것또한 👍👍
(3월에 갔을땐 부드러운 식빵 두조각이였는데 8월 ㅇㅓ제가니 모닝빵에 버터빵에 배불렀어요 ^^)
 
특히 여사장님 배려와 친절함은 
자꾸 고개숙여 인사하게 되는 감사한 친절이네요 ^^  늘 웃는 얼굴이신 인자한 사장님덕에 더 편히 있었습니다.

다음날에도 연박하려다가 9월초까지 만실이셨는데 코로나로 겨우 하루 취소된 방이 있어 다다음날인 오늘 다시 하루 묵으러갑니다 ㅎㅎ

장기투숙하고싶어 저번달에 열흘 숙박 연락드렸었는데
집안 큰 사정이 생겨서 예약도 못 하고 못 갔었어요..
그래도 이렇게  하루하루 있을수있어 행복했습니다.

개인적인 솔직한 후기예요.
너무 숙소칭찬만해서 의심하시는분들 계실까봐  ㅎㅎ  그 정도로 낭만이 있는 숙소입니다.

사장님  오래오래 운영해주세요 
저희부부 서울거주이지만
지인이 마라도에있어서 제주 자주가거든요
그때마다 뵈어요 ^^

가성비 바다 바로 앞 위치좋은 숙소 여기 강추합니다^^  

"
10.0," 일단 너무 풍경이 좋습니다. 아침에 일어나서 커튼만 열어도 범섬과 바다가 한눈에 들어옵니다. 사진에 나와있는것 이상으로 뷰가 좋습니다. 정말 걸어서 1분거리에 바로 해안도로로 나갈 수 있고 앞 정원도 예쁘게 꾸며놓으셨습니다.

 사장님도 너무 친절하시고 많이 챙겨주십니다. 제 실수로 몇몇 해프닝이 벌어졌는데 사장님께서 친절히 해결해 주셔서 너무 감사했습니다 게다가 아침에 사장님과 이야기 나누면서 제주도 소개도 해주시고 먹을거리도 챙겨주셨습니다. 체크아웃 하시는 모든 분들 일일이 다 마중나가 주시는 것도 너무 감동이었습니다.

 침구류도 깔끔하고 화장실도 깔끔하고 내부는 그냥 깔끔합니다.  사진에서 보고 생각했던 것보다 넓고  다른분들은 어떻게 했는지 모르겠는데 내부서 요리한 후 환기잘시키고  다먹은 포장음식 용기들은  밖에 바로 빼뒀더니 냄새도 안나고 좋았습니다.

약간 아쉬운 점은 예약할때 사진이 많이 없어 고민이 조금 길었습니다. 사진보다 더 괜찮으니 다른분들은 크게 고민 안하셨으면 합니다. 

저희는 4명 친구들끼리 이용했는데 전부 만족했고 앞으로 이쪽 주위로 또 여행오면 고민않고 이곳으로 예약할거 같습니다"
10.0,"우선 숙소 내부도 너무깨끗하고 체크인할때 설명도 친절하게 잘해주세요!!
펜션정원도 너무 이쁘고 경치도 최고예요!
펜션에서 바닷가로 바로 나갈수있어서 산책하기에도좋고 아침에 일출 보는데 너무너무좋았어용
조식도 준비해주시고 빵도 여러종류에 커피랑주스도챙겨주세요!
부모님이랑 할머니 모시고 갔는데 너무좋아하셨어요 가족이랑가도 좋고 연인이나 친구랑 가기에도 너무좋은 숙소입니다!!"
10.0,가족들과 방문했는데 숙소 컨디션도 좋고 주변이 조용해서 좋았습니다. 그리고 사장님이 너무 친절하셔서 정말 푹 쉬고 갑니다!! 다음에 또 방문하고 싶은 곳이에요.
10.0,와..우연히 발견한 숙소인데 뷰이면 뷰  주변 음식점  편의시설도 좋고 특히 좋은게 사람들도 많이 없어서 조용하고 좋았습니다 또 방문하고싶어요 사장님도 친절하게 여행일정도 잘 안내해주시고 감사했습니다!
10.0,제일 먼저 주변 풍경에 감탄이 절로 나오네요. 부모님 모시고 하는 여행이라 편한 숙소를 찾다가 후기가 좋아서 골랐는데 너무 만족하면서 하루를 보냈습니다. 범섬이 바로 보이는 뷰가 끝내주내요. 사장님의 진철한 응대에 좋았습니다.
10.0,잘쉬다 왔습니다. 또 제주도 가게되면 다시 가고싶을만큼 친절하시고 뷰도 끝내줍니다.
10.0,사장님이 너무너무 친절하셔서 기분 좋게 묶어다 갑니다. 탁 트인 바다뷰도 너무 좋고 조식으로 주신 빵과 커피를 바다 바라보면서 먹었어요. 해녀 체험장이 앞에 있어서 해녀 체험 하는 것도 구경하고 밤에는 파도소리 들으며 막걸리도 한 잔 할 수 있었어요. 숙소 컨디션도 좋고 1층에 카페도 있고 편의점도 가까워서 편하게 잘 지낼 수 있었어요. 다음에 또 오고 싶어요!!
10.0,"숙소 위생상태가 정말 좋았고 무엇보다 사장님이 엄청 친절하셨어요. 맛집  관광지 정보도 많이 알려주시고 
날 덥다고 얼음 물 주 챙겨주실때는 감동이었어요.  
숙소입구가 차도 바로 옆이라 첨에는 좀 당황스러웠는데 차가 많이 다니진 않아 소음은 없었어요. 
복층에 침대도 편했고 거실 쇼파베드도 좋았어요. 
3박4일동안 편하게 잘 지내다 왔습니다. "
10.0,난 다음에도 다시 갑니다!!!!사장님 너무 친절 하시고가격대비 숙소가 너무 좋음!!!제주도 많이 가봤는데 아침에 일어나서 보는 뷰가 젤 좋았음!! 조식도  가볍게 먹기 좋고 먹고나서 산책 하기도 좋음!!!
10.0,"바다 바로 앞에 정원이 딸린 뷰 좋은 숙소입니다.
특히 2층에서 보는 뷰가 너무 예뻤어요.

올레 7코스와 맞닿아 아침에 간단히 산책하기 좋았습니다. 조식이 있는지 몰랐는데  산책 후에 사장님께서 조식으로 커피와 토스트도 주셔서 든든히 먹었습니다. 정원 벤치에서 먹으니 피크닉 나온 것 같고 좋더라고요^^

아기들도 정원에서 놀기 좋고  커플이나  저와 같이 부모님 모시고 가도 두루두루 좋은 숙소입니다. 사장님께서 친절하셔서 여행 코스도 그림을 그려주시며 추천해주셨어요^^ 다음에도 제주에 오면 묶고 싶은 숙소입니다. 그 때는 돌고래도 볼 수 있으면 좋겠네요."
10.0,숙소가 청결하고 침대 위에 꽃이 놓여 있어서 투숙객을 위한 친절한 배려가 느껴졌다. 새벽 바다 뷰가 매우 만족스러웠고   오전에 주변 올레길을 산책하고 왔을 때 성의있는 조식을 제공받으니 심신이 모두 만족스러웠다.  주변시설 이용 안내에도 성의있게 알려 주었고 가족 같은 친절함이 물씬 풍기는 참 좋은 숙소이다.
10.0," 법환동 한달살기중 친구듷 방문으로 펜선예약 근처거주하면서 미리 찜!!  해둔 
복층구조로 난방  위생상태 범섬 뷰까지 사진도 우정도 맘껏 ~  많은 추억 담아 갑니다 번창하세요^^ ❤️ "
10.0,"여행의 마지막날 솔라시도를 선택했는데 사장님이 다음 일정에 가면 좋을 곳을 코스로 추천해주시고 조식도 하나 하나 정성이 느껴지는 :) 사장님 친절함에 마지막날이지만 완전 기분좋은 하루를 시작 할 수 있었던 거 같아요♡
바다가 바로 앞이라서 일출도 볼 수 있었고
방상태는 여태 다녀본 펜션중에 제일 깔끔하고 좋았어요 늦게 도착해서 오래 있지 못한게 너무 아쉬울정도에요!!!ㅠㅠ 나중에 꼭 또 가려구요 :)"
10.0,"아이둘을 데리고 제주도 일주일 살기 까지는 아니고 그냥 여행을 하고 왔습니다
숙소를 이곳 저곳 돌아다니며 하루 또는 이틀씩 지냈는데 이번 여행에서 제일 멋진 뷰를 보여준 펜션이였습니다
원래는 일반룸으로 예약을 했었는데 시장님께서 애들이 복층을 좋아할거라며 복층으로 업그레이드를 시켜주셨습니다
정말 고마웠습니다~~^^
복층 못가봤으면 정말 이 펜션의 진면목으로 못보고 올뻔 했습니다 이층에서 바라본 오션뷰와 일출까지 정말 멋졌습니다
날씨까지 좋아서 너무너무 멋진 뷰였습니다
아침에 주시는 빵도 여러종류의 빵으로 센스있게 만들어 주셔서 너무 잘 먹고 왔습니다 
그리고 솔라시도가 저는 그냥 도래미파솔라시도 인줄 알았는데 solar see do 였습니다 태양 바다 섬~~ 이름도 센스있게 만드셨다라구요
정말 멋진 하루를 보내고 왔습니다~~~사장님 감사해요"
10.0,"지금까지 여러번 제주 여행중 호텔만 이용했었는데 
처음으로 제주 펜션으로 선택했는데 이곳은 
정말 대만족이였습니다 저희 아이도 여기서 
또자고 싶다고 말할정도 였습니다 
사장님도 어느쪽으로 여행 계획인지 물어봐주시고
추천도 해주시고 추천해주신 곳도 아이와 저희 
가족 모두가 만족했습니다 
다음에 기회가 된다면 다시 꼭 방문할께요 
건강하세요 사장님"
10.0,제주는 너무 과하게 비싸다는 인식이 있었고  게다가 초 성수기에 가는 여행이라 솔직히 부담스러웠습니다. 하지만 금액보다 더 중요한건 여행객을 배려하는 그 세심함과 따뜻함이라고 생각합니다. 다양한 여행 지역과 상황과 동반자에 맞는 추천  별거 아니라고 생각할 수 있는 토스트와 커피 등 기분 좋은 하룻밤이었네요. 연박이었어야 했나 싶은 마음입니다. 개인적으로 다시 오고 싶은 곳입니다. 때마침 태풍님께서 오셨지만 그래도 추천할만한 펜션이라고 생각합니다
10.0,비가 와서 아쉬웠지만  애들이 복층 숙소라 너무 좋아했어요.  조식도 잘 챙겨주시고 친절하시고 최고입니다
10.0,몇년전 우연히 방문했던 솔라시도.. 다시 꼭 와야겠다 다짐했는데 이번에 친구랑 방문했습니다. 그때 그 모습 그대로 숙소뷰는 물론 깨끗한 청소상태  친절한 사장님 등 너무나 완벽한 여행이 되었습니다. 비록 비가 와서 숙소 앞 바다에 산책을 가지는 못했지만 비오는 모습 그대로 너무나 아름다운 풍경이었어요. 잠자리에 들어서 조용한 방안에 울려퍼지는 파도 소리 덕에 오랜만에 깊은 숙면을 한 것 같아요. 몸도 마음도 정말 편안했던 숙소..! 다음에는 가족과 함께 방문하려 합니다. 
10.0,"하루만 묵은것이 너무 아쉬울정도로 환상적인 씨뷰의 숙소입니다. 깔끔한 숙소는 물론이고  무엇보다 친절하게 이것저것 하나라도 더 챙겨주시려는 사장님 덕분에 짧지만 즐거운시간 보내고왔습니다.
다음에는 시간여유를 더 가지고 꼭 놀러오고싶네요."
10.0,"8살 딸아이가 생애 처음으로 펜션을 갔습니다.
성수기인데 15만원에 그것도 복층이라 혹시나 안좋으면어쩌지 싶어서 예약한날부터 도착전까지도 계속 후기를보고 걱정에 또 걱정을했지요.
세상에.... 저희아이 펜션에대한 기대치를 너무너무 높여주셔서 앞으로 이 이상의 펜션을 어디서 만날까 걱정이 됩니다.
흐린날씨라 범섬이 뚜렷이 보이지않았으나 그럼에도불구하고 경치는 세상어디에도없는 최고의 뷰였구요
아이를 동반해서 갈만한곳들을 예쁘게 지도까지 그려주시면서 여기는 이래요 이래서가보면좋아요 설명을해주시는 사장님의 그 마음써주심에 정말 감사했어요.
덕분에 동네 자연천도두봉도 갔고 빛의벙커도 가봤습니다^^
여행자에게 진심을다해주신 사장님.
정성 듬뿍담아서 구워주신 토스트와 맞춤형커피로
배부른아침도 해께도 정말감사드령노"
10.0,사장님께서도 친절하시고 숙소 상태도 좋았어요. 아침으로 챙겨주신 빵도 바구니에 예쁘게 담아 음료와 주셨는데  맛있게 잘 먹었습니다. 부모님께서도 숙소가 좋았다고 후기 남기라고 먼저 말씀하셨어요~^^ 다음에 또 방문하고 싶어요.^^
10.0,"일단 풍경이 너무 좋습니다.
복층에 묵었는데 1층 2층 모두 바다가 잘 보여요.
아침에 산책하기에도 좋고 정원에서 조식 먹으면서 풍경 감상하는 것만으로도 힐링됩니다 :) 저희는 멀리서나마 돌고래도 구경했어요
펜션 관리하시는 분들도 정말 친절하시고  객실 상태도 좋아요! 침구류도 상태 너무 좋고 화장실에 비치된 세안용품도 저렴한 것들이 아니라 다 좋은 것들이라 놀랐어요.
전체적으로 만족했던 숙소입니다ㅎㅎ"
10.0,"숙소 이용에서 후기는 정말 중요할것 같아서 올림니다...
성인이 된 아들  딸과 함께 가족여행으로 제주도 여행을 다녀왔습니다.
기가막힌 범섬 아침 일출을 방에서 볼수있다는것..
또 숙소 앞에 산책을 할수 있는 둘레길이 있어 너무 좋았고...
중문에 위치해 있어서 접근성도 좋았고요...
사장님의 조식 서비스도 베리굿이었습니다...
여간해서 이런 후기 안쓰는데...넘 좋았습니다
가족이건 친구이건 커플이건 간에 후회 안할듯요...
가족 모두 대만족했습니다..."
10.0,"사장님께서 너~~~~무 친절하세요!!
체크인전 전화주셔서 숙소가는길에 가면좋을곳 알려주시구 체크아웃전에도 알려주셔서 좋은곳 갔다왔습니다.나기기전 목마를새라 물도 챙겨주셨어요!!
덕분에 막날 여행 잘 다녀갔습니다!송악산은 진짜 저세상 뷰었음..여지껏 어디여행다니면서  최고의 숙소였음!!"
10.0,지난달에 다녀왔는데 뷰도 너무 너무 예쁘고 바로 옆에 올레길있어서 바다보면서 거닐었는데 너무 좋고 숙소에서도 바다 바로 보이는데 그 뷰가 정말 아름답습니다. 제주도 올때마다 들리고 싶은곳이예요 사장님 친절하시고 숙소깔끔한건 당연하구요!
10.0,주변편의시설도 잘 갖춰져있고 침대에 누워서 아주 가까운 바다와 야자나무 뷰를 볼 수 있습니다. 통유리창을 열고 나오면 마당에서 식사나 티타임도 가능하구요. 숙소들어오자마자 좋은 향기가 났고 청결했어요. 첫날 방배정에 약간 착오가 있었으나 친절히 응대해주셔서 불편하지 않았어요~ 다음에도 꼭 방문하고싶네요. 사장님이 정말 친절하십니다.
10.0,객실 들어갔을때 펼쳐진 뷰와 조용하게 투숙할 수 있는 위치적 장점이 있습니다. 더불어 사장님 정말 친절하시고 정리해놓은 주변 관광지 이런것도 추천해주셔서 정말 편안했어요! 완전 추천 입니다~다음에 혼자 여행 가도 또 투숙하고싶네요
10.0,"- 깔끔한 숙소
- 멋있는 바다 전망
- 친절한 직원
- 맛있는 조식(빵  커피
- 따뜻한 물이 잘나오는 세면시설
- 귀여운 고양이"
10.0,"기대이상 좋았어요
신혼부부르 작은방 예약했는데 복층방이 비어서 왜인지 특별이 그방을 주셨어요 첨엔 오왠걸하구 오케이했는데 티비보면서 자는거 좋아하는 저희는 1층에그냥 이불깔고 잤어요 결국 2층 침대는 쓰지 않았지만 2층 긴창문속 담은 바다는 그자체로 액자예요 뷰가 좋아요 꽁냥꽁냥 커플에게는 정말 분위기 좋은 방일꺼에요^^
1층에 이불깔고 잤지만 그것또한 추억이고 재밌었어요 아 그리고 방마다 다르겠지만 제가 묵은방은 달빛2그램 복층방인데 그방 쇼파 뛰어들었다가 다리뼈 나가는줄알았어요 확인해보구 앉으세요^^ 
전체적으로 기대이상 좋았습니다^^ 쇼파만 바껴있다면 다시 또 머물고 싶어요~~"
10.0,숙소 뷰  주차  숙소 위생상태 그리고 사장님께서 진짜 친절하십니다. 최고의 제주도 숙소입니다. 다음에 서귀포 놀러가면 또 방문할 예정입니다!
10.0,"전문가의 사진을 보고 선택한 부분도 있지만 실제 접해본 숙소 만족도는 최고였음.
일출을 보기 위해 나선 발걸음은 불과 30여보면 충분했음.
사장님의 사랑이 담긴 조식과 근처 맛집  관광지를 소개해주심에 다시 한번 감사의 말씀 전합니다.
덕분에 편안히 머무르다 왔습니다."
10.0,사장님이 완전 친절해요 조식으로 주시는 빵 완전 맛있고 이것저것 추천을 먾이 해주셔요
10.0,가족들과 제주여행중 바다뷰가 최고였던 숙소입니다 사장님 친절하시고 숙소도 청결했어요 아침으로 조식도 챙겨주셨는데 커피 맛있었네요 다음에 제주에 간다면 꼭 다시 가고 싶은곳 입니다
10.0,가격대비 시설과 위치 특히 오션뷰가 탁월합니다. 사장님도 친절하시고 복층구조라 룸컨디션도 쾌적해요. 다음에 또 이용하고 싶네요.
10.0,바닷가펜션 주변이 다 뷰맛집이고 숙소에서도 바다가보여요
10.0,"늦은 시간에 입실했는데 일단 숙소에 들어가자마자 방이 너무너무 예쁘고 깨끗..👍🏻 새면도구 향도 좋고 잘 꾸며져있어 완전 좋았어요! 그리고 아침에 일어나서는 예쁜 제주 바다가 바로 보이는 오션뷰🐳💕 뷰가 정말 예뻐서 멍때리고 한참을 바라봤네요 ㅜㅜ 그리고 무엇보다 너무너무 친절하시고 예쁜 미소를 가지신 사장님 덕분에  더 행복한 기억으로 남을 것 같아요😊
늦게 일어나서 조식을 먹지 못할뻔했는데 조식도 따로 챙겨주신..💓 정말 맛있고 감사했습니다! 다음에 제주 놀러오면 또 방문할게요!!!!!!!!!!"
10.0,숙소앞 바다풍경과 산책로가  너무 힐링되는 코스였고 주변 먹꺼리와 기프트꺼리도  맘에  쏙들었습니다. 간만에 좋은곳에 쉬다갑니다
10.0,"친구들과 함께 4명이서 방문했어요! 전부 좋았는데 하나하나 설명 드리고 싶어서 정리해봅니다.

숙소: 사실 4명이서 지내기에는 조금 작을 수도 있을 것 같습니다! 2층에 2인 침대가 있고  한 명은 소파배드  한 명은 이불 깔고 잤어요. 알고 갔던 거라 상관은 없었으나 만약 이게 불편하시다면 힘드실 것 같아요. 저희는 1층에서 모여 놀고 각자 흩어져서 자는 것이 좋았습니다.

숙소 뷰 : 뷰가 정말 최고입니다. 10월에 갔는데 아직도 아른거려요 2층에서 자고 일어나자마자 보이는 창문밖 바다가 너무 시원해요. 아침에 마당 테이블에 앉아 조식과 함께 바다소리를 즐기면 이게 행복이지 싶습니다. 코앞이 바다라 산책도 쉬워요. 

숙소 근처 : 일단 숙소 앞이 바다인데다가 쭉 따라서 걸을 수 있는 길이 있습니다 아침 산책 추천!
반대쪽으로 가면 카페나 기념품 가게  편의점 등이 있어요. 이쪽은 도보로 가능하고  차도를 따라서 마을 골목을 통해 10분 가량 가면 스타벅스나 또 다른 편의점이 있습니다. 도보 10분 내외 전부 다 괜찮으니 산책으로 갈만 해요.

직원: 주인 아주머니가 너무 좋았어요. 이 후기를 적는 것도 주인분이 그리워서 적기 시작했습니다😊매일 아침 식빵을 구워서 주시는 것도  커피를 타주시는 것도 너무 정성이고요...  아침에 가는 방향 말씀드리면 두툼한 노트를 펼쳐서 그쪽에 갈만한 곳들을 알려주시는데 하나같이 알짜배기 정보들이었어요! 가서 후회한 곳이 없습니다 4박 정도를 묵어서 그런가 너무 친절하게  그리고 딸처럼 친근감 있게 잘 대해주셔서 그런가 마지막에는 그리워질 지경이었습니다ㅎㅎ

여러가지 챙겨주신 것들이 많은데 전부 적기에는 너무 양이 많네요ㅎㅎㅎㅎ 감사하고 너무 행복했다고 후기에나마 적어봅니다.

너무 좋은 기억으로 남아있어 다음에 또 제주도를 가게 된다면 숙소는 이곳으로 할 것 같습니다! 

ps. 사용하지는 않았지만 셀프 세탁도 가능! 조식은 조금 이르게 나와서 풍경 구경하다 먹는 거 추천👍"
10.0,숙소 디테일한것들 하나하나 신경쓰신게느껴져요 너무만족합니다. 다음에 서귀포쪽 여행오면 또 올게요
10.0,"뷰도 너무좋고 사장님도 너무 친절하시고
아침 조식도 너무너무 좋아요"
10.0,바닷길 옆이라 둘레길이 있습니다. 가벼운 산책도 가능하고 주변에 먹거리도 있고    숙소 위생 깔끔합니다.  대표님이 친절하셨고 조식도 간단하게 브레드로 준비 해주시고 좋았습니다. (참 빠질 수없는것은  별도 보입니다. )
10.0,시설도 시진보다 깔끔하고 바다 뷰도 좋고 어메니티 다 있었어요 사장님도 너무 친절하시고 조식 토스트도 맛있었어요 나중에 또 가고싶어요
10.0,"친절하신 사장님과 깨끗한숙소 주변경관까지 무엇하나 흠잡을때없는 숙소였어요~
룸에서보는 일출은 보너스~^^
해변산책길에 해녀촌도 있으니 참고하세요~"
10.0,넘 깨끗하고 너무좋았어요
10.0,좋아하는 동네에 친절하신 사장님 너무 깔끔한방
10.0,"딸과 함께 여행했는데 동네가 너무 예쁘고 펜션 위치도 너무 좋아요. 뷰가 끝내주고 아침 저녁 산책하기 좋고 오피스 관리해주시는 분이 참 친절하세요. 주변 관광지 추천도 해주시구요. 
지인에게 추천해주고 싶고 다음 여행에도 또 들르고 싶어요. 
일출도 볼 수 있어요~~"
