score,comment
10.0,"엄마 모시고 언니까지 여자 셋이 머물렀어요.
깔끔한 엄마도 만족할 수 있는 룸 컨티션이고 침구도 편안했어요. 침대는 이층침대보다는 일반 침대가 더 편해서 부모님과 같이간다면 참고해주세요.(이층침대는 좀 더 단단합니다.) 비가 안올때는 테라스나가서 커피 한 잔하면 너무 좋았고 주변에 다른 손님이 없었는지 아니면 풀북아니면 배려해서 떨어지게 방을 배정해주는 건지는 잘 모르겠지만 조용했고 테라스도 고요했어요."
10.0,"여름에 또 이용하고파요
직원분들 모두 친절해요!"
10.0,직원분들도 다 친절하시고 룸 컨디션도 좋았습니다.
9.6,"위치 - 중문단지 신라호텔 바로 옆이라서 한적한 편이며 걸어서 갈 수 있는 식당이나 여타 시설은 없다시피 하나 렌트카로 움직인다면 조용해서 좋은 위치 (호텔내 편의점은 있음  12시까지 오픈).   

룸 컨디션 - 좀 구식이기는 하나 관리가 무척 잘되어 깔끔하게 보임.   복도나 옆방 소음은 있으나 그건 여기만의 문제는 아니니 단점으로 꼽기에는 무리.

조식 - 뛰어나지는 않으나 26 400원 (투숙객 20% 할인 적용)  이라는 가격대비 성능 훌륭함.  

스탭 - 응대 친절함. 

전반적으로 만족스러운 투숙이었음."
10.0,"4명이서 잘 수있눈 방이 있는 호텔이 잘 없고
테라스에서 밤에 맥주 한잔 하는게 정말 최고에요"
9.6,"벙커룸이 특이해서 아이가 정말 좋아했습니다 
테라스에서 배달음식을 먹기도 하고 조식도 먹었습니다 호텔 앞에 바로 공항행 버스가 있어서 편리했습니다 수영장 물도 따뜻하고 대체적으로 조경도 좋았지만 떨어진 낙엽과 죽은 곤충들이 떠다녀 수질관리가 미흡했습니다 
"
10.0,넓은 침대방을 요청했더니 정말 큰침대에서 숙면을 취할 수 있었고  무엇보다 침대가 너무 편안합니다.정말 쉬로 가고 싶을땐 이 호텔 추천! 주변 소음도 없음
10.0,깨끗하고... 친절하고.... 좋았어요.... 큰맘먹고 저녁식사 해봤는데 에피타이저로 나온 소고기 카르파초인가?? 가 너무 맛있어서 아직도 아른거림.... 또 먹고 싶다...
10.0,수영장도 가깝고 5성급 호텔을 10만원대에 할수있는 가성비.호텔!!
10.0,"편하게 쉬고 왔어요.
벙커룸은 2층 인기가 많아서 2층 쓸 사람 정하는 방법 생각하고 들어가시면 좋아요.ㅎ"
10.0,"중문에 위치해 있어서 주변 관광지 방문은 물론 맛집
방문하기에 최적의 위치.저녁에 산책하기도 좋은곳~~"
10.0,직원분들 너무 친절하셨고 조식도 괜찮았습니다 다만 호텔 내부는 좀 좁아서 테이블이 없더라구요 이 부분이 괜찮으신 분들  출장오신 분들에게는 깔끔하고 가성비 좋은 숙소라고 생각합니다 위치도 좋아서 다음번에 다시 방문할 의사 있습니다
9.6,"롯데호텔  신라호텔 등 인근에 위치해서 중문이나 서귀포 등지에 접근성이 좋다. 
아쉬운건 수영장이 다소 작고  오전 10시부터 개장하는 것인데.. 작은것은 어쩔 수 없지만 개장은 하절기에는 좀더 일찍  예를들어 오전 7시부터 하면 어떨까 한다. "
10.0,"직원분들도 너무친절하시구
두번째 방문인데 제주가면 또갈생각이에요 ㅋ
너무좋아요 ㅋㅋ"
10.0,"중문 최고의 위치에 가성비 호텔입니다
룸은 깔끔하고  특히 정수기포트가 있어
라면이나 커피 마실 때 위생및 물부족 걱정없어 사용 할 수 있어 좋았어요
바로 앞이 신라호텔이고 파크뷰에서 식사후 신라호텔  정원을 누릴 수 있었어요
버스정류장이 가까워 렌트없이 이용에 불편이 없었습니다
"
10.0,풀이 있고 이층침대가 룸에 있어 아이가 매우 즐거워했다. 그것만으로도 만족. 아담하고 편안한 호텔
10.0,부모님생신 여행겸 숙소 예약해드렸는데  위치도 좋고 깨끗했다며 좋아하셨어요
10.0,"조식이 맛있다는 후기를 봤었는데 진짜 가격대비 음식 종류나 퀄리티가 너무 훌륭한 것 같아요 애들도 호텔 조식 먹을 거 없어 잘 안 먹는데 여긴 맛있다고 많이 먹었어요~
다음에 갈 기회가 되면 조식 때문에 선택할 것 같아요~^^"
9.6,중문에서는 신라호텔만 가다가 조식하러갔어요ㅋㅋ대만족!! 해외느낌낭낭~ 룸서비스는 다 맛있었는데 피자가 너무 아무맛이 안났어요 그거만 빼고는 만족해요
10.0,사실 5성급호텔에서 가성비 운운하는거 웃기지만 가성비 너무 좋고 최고에요.. 주변 호텔들 구경하기도 좋고 다음에는 테라스룸으로 또 숙박하고싶어요 너무 즐거웠습니다 감사해요!!
10.0,너무 즐겁게 지냈습니다. 온수풀도 훌륭하고 위치와 가성비가 좋습니다. 
10.0,"가족이 머물기 너무 좋은 호텔이었어요.
가격도 합리적이고  위치도 중문에 있어 머물기 좋았습니다."
8.4,"풀빌라 너무 좋았습니다.
다음에 또 이용할것 같아요."
8.0,위치  숙소상태 모두 좋았습니다. 욕실이 있는 것도 맘에 듭니다. 담에 또 방문하고 싶네요.
10.0,"너무너무 만족합니다
아늑하고 친절하고 아쉬울거 없는 하루였어요! 또 가고 싶어요"
10.0,숙소가 매우 깨끗하고 복잡하지 않아 편안했어요. 또 밤에도 조용하고 조식도 매우 마음에 들었습니다.
9.6,부모님과 아이들과 함께 중문에서 하루 묵었고  정말 편하고 즐거웠습니다. 단  날씨가 너무 추워 수영장을 이용할 수 없는게 너무 아쉬웠어요. 조식은 만족스럽고  객실 위생도 너무 깔끔하고 좋았습니다. 특히 아이들이 벙커침대를 좋아하고 편해해서 부부+아이들2명이 만족스럽게 이용했습니다!
10.0,"침구류가 진짜 넘 포근하고 좋네요 
역시 5성급 호텔다웠습니다👍🏻
아침에 창문열면 보이는 뷰도 멋졌고
위치도 중문이라 이곳저곳 다니기 괜찮았어요
앞에 cu도 있어서 간단히 뭐 사기도 좋았습니다
온수풀은 수영복을 안챙겨가서 구경만 했는데
수영장쪽에서 사진만찍어도 포토존이에요
예쁘더라구요 추천입니다👍🏻👍🏻"
6.4,직원들의 친절은 프론트 데스크에서부터 느껴진다. 환하게 웃는얼굴로 맞아주다니..절로 기분이 좋아졌다..이하는 모든게다 만족스러웠다..
10.0,"4인가족이라 선택한 
Family Bunk room
이번 1주일 제주도 여행중 가성비 최고였던 숙소에요~"
8.0,가격대비 나쁘지않음 
8.0," 10만원 중반대의 숙박비로 편하게 지내다 갑니다. 복층이라 계단이 있어서 좋아하네요.
 겨울에도 따뜻한 온수로 야외 물놀이를 즐길 수 있어서 선택했어요.  

 만족입니다"
8.0,좋아요 
10.0,"수영장 멀지않아서 겨울여행이었음에도 크게춥지않게 이동할수있구요
벙커침대도 더블침대도 다 편했어요
테라스는 말할수없이 좋아서 2차를 테라스에서^^"
9.6,날씨가 안좋은 겨울여행이었는데 온수풀이 있어서 너무 좋았어요. 직원들도 친절하고 좋아요!
10.0,깨끗한시설 친절한안내 부대시설 또한 만족합니다 덕분에 편안하고 즐거운 여행 되었습니다
10.0,"위치도 신라 롯데 옆이고 
중문 한복판에서 좋았습니다.

가격대비 좋은 시설 좋은 서비스 감사합니다.
특히 2층침대 최고에요."
10.0,직원분들도 친절하시고 숙소도 깔끔해서 좋았어요!
7.2,"좋은 호텔 사이에 있어서 그렇지 호텔 단독으로 보면 그냥 그랬어요 조식도 맛있는 게 하나도 없구요 중문이 제주도 여행에선 위치가 별로네요 바닷가도 너무 한참 내려가야해서  ㅠㅠ
가격에 비해 별로 메리트가 없네요"
10.0,"가성비 굿.. 
위치  굿..
따뜻한 야외수영장 굿..
깨끗하고 편안한 객실..
잘쉬고 왔습니다."
10.0,온수풀과 함께 겨울 제주 잘 즐기고 갑니다. 
10.0,"아이들이 이층침대를 너무나도 좋아했고 조식에
대한 만족도가 높았습니다. 수영장 온수풀도 너무 즐겁게 이용했네요. 추운 날씨였음에도 온수풀장에서는 추위를 못느꼈습니다. 다음에도 이용하고 싶습니다."
10.0,"침구도좋고 조식도 만족스러웠어요~
위치도 좋아서 다음에 또 이용하고싶어요!!"
10.0,한겨울에도 수영하기 좋은 가성비호텔이네요.  시설도 깨끗하고 좋아요. 조식은 좀더 저렴하면 좋겠네요. 
9.6,제주도에서 일반 숙소는 이미 꽉찬 곳이 많아서 호텔을 찾아보게 되었는데  워낙에 여행할 때 숙소 청결에 많이 신경 쓰는 타입이라 5성급이었으면 좋겠다 싶었어요. 근데 아무래도 5성급 호텔들은 비싸서 3박하기엔 부담스러웠는데  여기 스위트호텔은 5성급인데도 1박에 11만원대로 예매할 수 있어서 바로 예약 했습니다!! 규모가 작긴 하지만 깨끗하기만 하면 되고  수영장도 딸려있어서 맘에 들었어요. 직원분들도 친절하셔서 좋았어요! 다음에도 올만한 곳인 것 같아요! 
9.6,"패밀리벙커룸 이용했는데
벙커침대가 생각보다 커서 너무너무 편안했어요
무엇보다 테라스가 있어서 좋았고 룸에 따로설치된 정수기가 정말 유용했어요
침구도 깨끗폭신하고
호텔 자체가 저층이라 올부킹이어도 이용객수가 많지않아 조용하게 쉬는데 무척 좋았어요.
1층룸을 이용해보게 처음인데 나름 편하점이 많더구요.
온수풀도 좋았고 카바나 무료이용까지
정말 알차게 보냈습니다."
8.8,"좋은서비스 감사합니다
가족들과 행복한시간 보내고 왔습니다"
7.6,"1층 테라스 룸에서 묵었습니다.
신라호텔 바로 옆이여서 산책로와 쉬리의 언덕 가기 편합니다.
위치가 너무 좋고 가성비 있지만 호텔 위생이 아쉽습니다.
체크인 시 룸 책상 위에 머리카락이 남겨져있었고  파데자국이 묻어있었습니다.
룸을 바꿨는데 이번엔 커텐에 큰 오염이 있어서 깜짝 놀랐습니다.
결국 커텐을 바꿔주셨는데 전체적으로 룸 청결관리가 아쉬웠지만 직원분들의 태도는 훌륭했습니다."
10.0,제주도를 정말 자주 가는편인데 가족끼리 제주도로 가는 첫 여행이라 후기와 호텔 분위기를 보고 정했는데 다음부터는 꼭 여기로 다닐 예정입니다 ㅜㅜ!!
10.0,조식도 맛있고 시설도 너무 좋다고 너무 행복해하셨습니다
10.0,"아이둘과 부부가 함께한여행에
스위트숙소가 예쁜추억을 만들어
주었네요 겨울인데도 수영장 온수풀이 너무 잘되어있어서 한참을 놀았답니다~ 뷰도 좋고 조식도 굿!! 스위트
완전추천합니다"
10.0,"청결상태 깨끗했고 직원들 
다 친절하셨어요~ 조식도 넘
맛있었구요~ 담번 여행도 꼭
스위트로 가려구요♡추천해요"
10.0,"다짐하게 합니다
재방문을!!!"
10.0,"최고입니다 뒤뜰 오픈형 테라스
경치 보며 테라스 테이블에서
커피마시며 멍때리기좋고
겨울인데 온수풀장에 조식뷔페도
엄청납니다 최고입니다^^"
9.6,4인 가족이 묵기에 부족함이 없습니다. 눈보라가 날리는날 온수풀에서의  물놀이는 멋진추억이 될 것 같아요.
8.0,주치하기 편하고 주변에 볼거리많아서 좋았어요
10.0,"친절한 직원들 쾌적했던 숙박이었습니다
"
10.0,아이들이랑 미니 호캉스로 좋은 시간 보냈어요.
9.6,"아늑한 느낌의 객실과 테라스가 있고(1층)  야자수가 보이는 정원뷰인 가성비있는 예쁜호텔에 잘 묵고왔습니다 :)
위치도 중문에 있어서 접근성도 좋고  바로 옆에 편의점도 있습니다.
작년에 잘 묵고와서 올해에 재방문했습니다. 가성비 이쁜 호텔 찾는다면 추천합니다!"
10.0,아이가 놀기 좋아요
8.8,"가격대비 위치가 정말좋고 식당도 맛있어요

그치만 비가오면 테라스룸은 사용을 못하고.. 테라스라 그런지 작은 날벌레들이 조금은있네요ㅜ
전기차충전소가 없어서 신라호텔까지가야한다는게 조금 아쉬워요ㅜ"
10.0,방은 살짝 작지만 알찼어요. 화장실에 욕조가 있어서 잘 씻엇네요. 욕조 구조를 잘 만들어서 물을 적게 해도 금방금방 물이 차서 시간이 얼마 안걸려서 좋았고  조식도 맛있었구요. 그리고 겨울인데도 온수풀 마니 이용하더라구요. 전 추워서 안할줄 알고 수영복 안 챙겨갔는데 다른분들은 챙겨가세요 ㅠㅠ 제주도 날씨가 15도씩 해서 더웠고 밤에도 할만한 날씨었어요. 조식추가는 명당 대략 3만원 정도했어요. 
10.0,아이동반 숙소로 추천합니다.
8.8,온수풀이 따뜻해서 저녁 시간 수영하기에 좋았어요. 카톡 플친 소아조식 1인  무료 쿠폰 행사를 해서 좋았어요~ 
10.0,깨끗하고 시설좋은 호텔입니다. 가족들 모두 만족이었어요....다시 방문 의사 있습니다.
10.0,"4박 예약 했고  주변 호텔이랑 비슷해용
다 괜찮고! 아쉬운점은 조식에 해장할만한
음식이 없고  어메니티는 soso 하다는 점?!
그외에는 없어요.
바쁠때 빼고는 캐리어 짐도 옮겨주세염"
10.0,직원분들 친절하시고 숙소 상태도 좋았습니다
8.0,"가족여행으로 다녀왔습니다. 
작은 풀이 있는 방을 사용  겨울이라 수온이 조금 차가웠지만 프라이빗하게 잘 지냈습니다 "
9.6,4명이라 한방에 잘 수 있을지 걱정했는데 합리적인 가격에 잘 수 있는 방이 있어서 좋았어요. 호텔의 연식이 오래되고 위생상태가 아주 조금 안 좋긴했는데  그런 거 별로 신경 안 쓰고 합리적인 가격을 원한다면 추천.
10.0,100점 만점에 100점  1000점 만점에도 1000점을 주고 싶은 호텔이에요. 
8.0,좋아요
9.2,중문이라 위치도 좋고 호텔분위기며. 직원분들도 매우 친절하셔서 만족합니다. 조식도 먹을만하고 바로바로 정리해주시고 친절하고 편안한 분위기엿어요!  야외온수풀은 이용가능하고 저녁에는 분위기있고 예뻤어요! 다만 욕실이 오래되고 군데군데 붉은 물때낀 곳이 많아서 그부분은 많이아숩습니다
10.0,"다음에는 따뜻할 때 방문해서
테라스에서 룸서비스 조식 먹어보고 싶어요"
10.0,아담하니 이쁜 호텔이였고 가성비가 좋았습니다.
10.0,처음 이용해본 호텔..위치도 좋았고 가성비가 너무 메리트 있어요.객실 침구상태며 다 깔끔하고요.온수풀 너무 좋았어요
9.2,"아이를 동반한 가족호텔 이용객입니다.
겨울 온수풀이 운영되고 벙커룸이라는 특이한 객실구조와 테라스를 이용할 수 있는 구조여서 가성비 좋은 호텔입니다.
특히  겨울철 온수풀 운영이 호텔 선택에 중요한 포인트였고 이용 만족도도 좋습니다.
다만  조식 위생 상태에서는 불만이 있었습니다."
9.2,"편안하게 잘 쉬고 왔어요 
가성비 최고에요"
7.2,침대가 너무나 저급이었음.  출입문  밖 소음이 심했다. 대체로 시설이 낙후됨
10.0,"위생도 좋고 침대도 여태껏 갔던데 중에 제일 좋았습니다
다음에 중문오면 또 여기로 오고 싶네요"
10.0,"위치도 좋고 깨끗하고 친절하셨어요. 조식은 좀 비싼감이 있었지만 맛있게 잘 먹었고  에어팟을 놓고 왔는데 친절하게 전화해서 알려주셨어요.
"
10.0,불편사항을 즉각 처리 해주기 위해 노력한 직원들  항상 친절했고 시설은 깔끔했습니다. 간혹 방음이 안 되는 경우가 있었으나 방을 즉시 옮겨주어 남은 일정을 편안하게 보낼 수 있었습니다. 투숙객에게 무료로 제공되는 맥주/와인 쿠폰도 쏠쏠했습니다.
8.4,"추운계절인데 36도의 따뜻한 온수풀덕에 물놀이 정말 잘즐겼습니다.
그리고 여자분직원. 성함을 몰라 아쉽지만 열심히 뛰면서 고객들을위해 열심히 일하며 긍정적인 마인드로 일하는 모습에 감동이었네요.
다음에도 또 방문하고싶습니다"
10.0,깨끗하고 침대도 푹신하고 뜨거운 물도 잘 나옵니당 그리고 수압도 좋아서 편안하게 사용했습니다 프론트분들도 넘 친절하세요
8.8,이후에 투숙할 생각은 있음. 직원 응대는 새선이 필요함
10.0,Good
10.0,"예비대학생 딸과 부모의 겨울여행이 스위트호텔제주 에서 너무나 즐거운 추억을 담아갑니다.
주변 산책로가 해질무렵에 너무 이뻐요. 조명이 환상입니다.
롯데호텔과 이어진 산책로라서 더욱 야간 조명이 아름답습니다.이진욱."
10.0,애들도 만족한 숙소였습니다^^ 깨끗해서 좋아요
5.2,뭔가 다른 퀴퀴한 냄새를 감추려는 듯한 강한 향기가 나는데 머리아픈 냄새입니다..
9.6,가성비 위치 최고였습니다.
7.2,바디 타올 펼치는데 긴머리카락이 붙어있었어요...세면대 물빠짐이 너무 안좋아서 세수하고 양치하는데 물빠지길 기다리면서 해야했어요. 침구 배개에도 점같은 뭐가 있어서 순간 빈대? 헉했는데 그건 아니더라구요;;; 화장실 욕조에는 날파리가 날아다녔어요. 분위기는 좋았는데 좀 아쉬웠던 숙소네요.
7.6,대체적으로 만족합니다. 
10.0,룸컨디션이며 가격이며 모두 대만족이에요. 패밀리풀룸으로 예약한게 신의한수네요. 아무리 물이 따뜻해도 날씨가 추우면 야외수영이 어렵지 않을까 걱정했는데 왠걸.. 완전 노천욕하는 기분이에요. 담에 제주가면 같은 객실로 또 가자고 아이들이 성화랍니다 ㅎ
10.0,조식 다양해서 좋았고 오픈하자마자 식사를 했는데  고객들을 맞이하기위해 분주히 움직이는 쉐프들이 신경쓰는 모습을 볼 수 있었습니다.  중문이라 서귀포와 서쪽을 방문하고 돌아보고 오기에 위치가 너무 좋았습니다. 수영장은 미온수풀로 운영되고있었습니다. 
9.2,"가족4명이서 분리는
되지만 한방에 잘수 있겠다 싶어 예약했어요.
금연방이었는데 커튼에서 담배냄새가 좀 났는데
아마도 객실이용한 양심없는 손님이었겠죠.
엘베빠르고 바로 앞에 편의점도 있고 인포 직원분들도 너무 친절했어요. 복층에서 잤는데 방음은 살짝 안되는 편이었어요. 그래도 근처 맛집도 많고 까페도 가깝고 좋았어요"
10.0,"위치가 너무 좋아요.
가격대비 조식도 제공하고 맛도 좋았어요."
10.0,"아고다로 신청해 할인을 많이 받아 
엄청 편하고 깨끗하게 잘 쉬다옴"
8.4,"제주도 가면. 중문에서 늘 숙박을. 하는데
롯데.  신라. 다 가봣는데. 비싸고  룸 컨디션은 
그냥. 그랬거든요. 
일단. 위치. 가격. 너무 만족이고. 룸. 상태. 최고에요.  중문. 저녁과 술 한잔하러. 나갈때 차두고
바로 버스터미널이. 앞에. 있어.  완전 
만족했어요~~
중문은. 스위트 다^^"
9.6,향긋한 향으로 맞아줘서 기분좋게 2박 동안 있었어요. 중문에서 위치와 시설 조용하고 5성급으로 가성비 굿~ 요청한 메세지도 반영해주시고 감사해요. 깨끗하고 깔끔하고 직원분들도 친절하세요. 조식도 깔끔하고 괜찮았어요. 하우스 와인 이벤트로 1층 라타베르나에서  와인도 한잔~ 공항버스가 호텔 정문 앞에 내려주니 운전 걱정마시길ㅎㅎ 온수풀 정비기간이라 이용 못해서 아쉬움ㅎㅎ또 가고 싶어요!
6.8,"가장 친절하신 직원은 가드 설치해주신 분이셨어요. 깔끔하고 신속하게 처리해주셨습니다. 체크인 할때 직원분들은 모여서 대화를 나누고 있었어요. 뭐 그럴수 있지만 그래도 호텔의 첫인상으론 별로였으며 그와중에 직원의 잘못된 안내로 객실을 못 찾아 다시 프론트로 돌아왔고 그것에 대한 직원의 태도 역시 실망스러웠어요. 
그리고 밤에 비가 엄청 왔는데 객실안에 비가 부딪혀 나는 소리가 어마어마어마하게 커서 진짜 뭔가 터진줄 알고 너무 놀랐습니다. 정말 별로였어요"
8.4,위치 넘좋은데 부대시설이 한계
10.0,"직원분들도 친절하고
호텔 내부가 시끄럽지 않아 좋았습니다🫶"
8.4,대체적으로 만족함
10.0,출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요
10.0,출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요
10.0,출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요출장후기 좋아요
8.0,풀장에서 잼 나게  놀수 있어요
3.6,"아기용품 대여 서비스에 대해 인지하지 못한 직원들이 대부분이었고 굉장히 수동적이고 기계적이었어요 
룸컨디션도 워낙 중문에 위치해서 연식 생각을 안한건 아니었는데 별로였네요 "
9.2,숙소 컨디션도 좋고  아침에 눈떠 커튼을 치고보니  해외여행온 느낌의 뷰가 정말 여행이라는걸 느낄수있어서 좋았어요. 수영장은 밤에 가서 보는데 낭만적인 공기였구요. 만족합니다
9.6,지내는 동안 숙소 위치너 컨디션 등등 모두 좋았어요 🤎
8.0,stayed here for one night as a couple. located in the main hotel area near joongmun  meaning 1)great for transportation 2) convenient bc you can use the restaurants of other hotels 3) close to a beach. room was great  very clean and airy. it was rainy an cold when we went so we couldn't enjoy the view  but would come back in the summer
8.0,외국에서 손님이 오셔서 잡아드렸는데 편하게 지내다 가신다고 감사인사 받았습니다.
9.2,날씨만 좋으면 더 좋았을텐데 그래도 테라스에서 먹는 조식은 최고였어요. 제주일정 중 하루쯤은 여기 테라스에서 지내는거 추천이에요. 화장실은 쫌 낡았구요. 재방문의사있습니다.
9.6,깨끗하고 지내는데 불편함 없었습니다.
9.6,제주도 느낌도 나면서 금액도 좋고 무엇보다 위치가 너무 마음에 들었어요 아이들과 이용하기 딱입니다
2.0,가격대비 가성비않나옴 넘 비쌈
10.0,숙소 시설도 너무 좋고 주변위치도 아주마음에듭니다.
9.6,"다만 화장실 곰팡이냄새는 한번 잡아야겠습니다
 그이외에 정망 만족"
10.0,작지만 2층침대가있어 세사람 이용에도 불편하지 않았음
8.8,중문내 가성비 좋고 부대시설이용없이 그냥 숙박만하기에 딱 좋습니다
8.0,태라스 부가 소문대로 맛집이지민 숙소 내부다 부대시설등이 살짝 관리가 소홀한 부분이 아쉬웠어요..! 그래도 뷰도 맛집 태라스 조식도 맛집입니당 
10.0,즐겁고 행복했습니다!!
8.8,"중문 위치에  가격 대비 훌륭
내부 호텔 시설 이용자는 호불호 있음(다른 중문 호텔에 비해 내부 시설이 취약함- 그래서 가격은 착함)
직원들은 친절함
전 만족합니다"
10.0,"방음이 좀 안되긴
했는데 룸 컨디션이나 위치는 매우 좋았어요!"
9.6,테라스룸 추천해요! 
9.2,중문이라 어딜 가더라도 편합니다. 깔끔한 숙소에 직원분들 친절하셔서 이틀 지내는 동안 만족스러웠습니다. 
10.0,위치도 너무 좋고 숙소도 깨끗하고 신나게 잘 놀다 갑니다
9.2,조식은 다른호텔에 비해 조금 아쉬움 
9.2,"깨끗합니당 
수영장 따뜻해서 밤에 이용하는 사람들 꽤 있었어요 "
