score,comment
10.0,걸어서 광치기해변 가능해요. 꼭 오션뷰로 하세요. 침대에서 바다  성산일출봉 다보여요. 방에서 일출가능. 치약  칫솔  빗. 면봉 없어요. 물2병 주네요. 샴푸  컨디셔너.샤워젤. 샤워스펀지 있어요. 베개 안높아서 좋구요. 침구 깨끗했어요. 바닥이 카펫이지만 냄새없구 먼지도 없었어요. 조식은 괜찮네요. 국1종류. 밥.김치.누룽지.빵5종류.샐러드용채소.고기2종류.과일.요거트.콘푸로스트.아이스크림.쥬스3종.커피 이정도있어요. 숙소근처에 국밥집  족발집. 맥주집. 고기집. 홋집있어요. 횟집이 유명한지 싸인종이가 많더라구요. 작은 편의점 있어요.
10.0,"디럭스 패밀리 오션뷰 1박했습니다
성산일출봉 뷰가 아주 멋졌고 방은 작은 편이었지만 깔끔했습니다
조식이 맛있었고
식당내에서 테이블도 간격이 있었고 직원분들이 수시로 자리를 닦는등 방역이 잘 유지된다는 인상이었습니다. 
근처 식당가는 흑돼지식당이 몇군데 있어서 많이들 가시는듯 하고(저희도 광치기 식당이라는 곳을 이용했는데 괜찮았음) 
근처 둘러보면 스벅도 있고 식당이 여럿 있어서 저녁식사 하기 어렵지 않아요
호텔 옥상에 수영장이 있는데 물이 따뜻해서 맥주도 한잔씩 시키고 놀다왔는데 좋았어요 ㅋㅋ
가성비 아주 좋은 숙소라고 생각합니다^^
다른분들 후기에 보면 프론트에 여직원 한분만 친절하다는 얘기가 많던데 이용해보니 무슨말인지 알것 같았습니다. 남직원들은 좀 불편했어요
오션뷰로 가성비 숙소 찾는다면 아주 좋은 곳입니다"
10.0,"우도 / 섭지코지 / 성산 일출봉이 근처에 있어서 여기로 숙소 잡았는데  오션뷰로 하길 잘했네요 뷰가 진짜 젛았습니다. 일출봉이 바다 한가운데 떡 있는게 계속 보면서 멍때리게 되도라구요. 그리고 직원들 친절했고 주차도 다른 호텔에 비해 편했습니다 ㅎㅎ 

방음이 좀 안됐어요 ㅠㅠ"
10.0,성산일출봉이 바라보이는 룸을 예약했어요. 숙소 컨디션 깨끗하고  위치좋고  직원분들 친절하고 지내는동안 불편함없이 잘 이용하고 왔어요. 룸공간이 좀 작기는 하지만 이용하는데는 불편함 하나도 없습니다. 재방문의사 있어요 
10.0,랜덤배정이었는데 저층의 킹베드 있는 넓은 방 받았는데 아주 만족했어요.  위치도 성산이나 동부 여행하려면 아주 좋구요 주변에 은근 부대시설들이 많습니다. 하나로마트도 있고 편의점도 많고 빵집도 있구요. 아 참고로 근처에 있는 만두집 아주 맛있어요!!! 그리고 방 상태도 깔끔하고 좋았고 직원분들도 친절하게 안내 도와주셨습니다. 가장 좋았던 건 가격이었는데요 말도 안되게 저렴한 가격에 잘 지내고 온 것 같아요. 나중에 이쪽 방문하면 또 이용할 것 같습니다. 
10.0,"일단 조식포함하여 가격대비 괜찮고 하루쉬다가기
아주깔끔하고 좋습니다 
다른후기처럼 바닥이 카펫인점은 저희에겐 문제가 되지않았어요~
슬리퍼신고 다니기에 불편함없었구요
다만 짐을 놓을 공간이 부족한것?? 그것빼고는 
모두 만족스럽습니다 조식에 전복죽이 맛있다고 했는데 저희는 없었어요 파인애플도 통조림이라 조금 아쉬웠어요 그래도 그가격대비 괜찮게 먹고왔습니다 또 방문할의사 있어요"
10.0,성산일출봉이 한눈에 보이는 뷰가 다했습니다 직원분들 다 친절하시고 조식이 기대이상이었습니다 호텔 내 주차가 협소하여 공영주차장 안내받았지만 걸어서 금방인 거리라 이용에 불편은 없었습니다  층마다 하나씩만 있는 룸타입이었는데 객실도 넓고 컨디션도 깨끗하고 누워서 일출 볼 수 있어 넘 행복한 여행이었어요!
10.0,오션뷰에서 숙박하면 성산일출봉에서의 일출을 방에서도 볼 수 있습니다. 편안하게 쉬기 좋았습니다. 호텔 1층과 주위에 편의점과 시장  빵집(보룡제과  성심당)이 있어 간식들도 편하게 살 수 있었습니다. 시내버스를 타면 성산일출봉  성산항 등을 20분 내에 갈 수 있어서 우도도 다녀왔습니다. 제주시내나 서귀포보다 더 바다와 가깝고 제주스러움을 느낄 수 있는 위치였습니다. 급행 버스 정류장도 가까워서 여행 막바지에 공항  서귀포 등으로 이동하기도 좋았습니다. 
10.0,현장 임의 배정으로 예약했는데 좋은 방이 남았는지 운좋게 성산일출봉 뷰 룸을 받았다. 직원분들도 다 친절하고 편의시설도 잘 갖춰줘 있음. 룸은 깨끗하고 가격대비 매우 만족스러움. 우도 갈 때 가깝고 동쪽 여행하기 좋아서 위치적으로도 훌륭. 굳이 단점을 찾자면 침대 매트릭스가 엄청 좋은 느낌은 아님. 주차장이 협소해서 주변에 대야함. 그 외에는 아이 있는 가족 고객이 많이 없어서 커플들이나 친구들 또는 성인 자녀와 함께하는 가족들 묵기 좋음. 극성수기임에도 조용함. 그리고 조식 기대 안했는데 진짜 좋았다. 빵은 별로였지만 나머지 한식 씨리얼 샐러드 과일 주스 커피 등등 없는게 없었고 맛있었음.
9.6,성산에 갈 일이 있어서 예약했는데 생각보다 저렴한 가격에 예약해서 만족했습니다. 일출봉이 보이는 뷰였는데 안개가 많이 껴서 잘 안보이긴 했지만 그래도 나름 좋았어요. 주차장이 협소하다는 말이 많아서 지하에 주차하고 저녁에 못나갔던 점은 좀 아쉅습니다.  대신 CU가 있어서 저녁 간식을 살 수 있었어요. 직원분들은 친절했고 객실도 깔끔했습니다. 다음에 또 성산에 간다면 다시 방문 하려고 해요!
10.0,보통 2명  4명이면 모르겠는데 3명이면 애매한 경우가 많잖아요. 근데 여기는 싱글 침대로 3개 있는 방이 있어서 3명이서 여행하면서 묵기 좋은것 같아요. 객실마다 뷰는 다르겠지만 제가 묵었던 방은 성산일출봉도 보여서 좋았어요~  가성비 숙소로 추천합니다!
10.0,"직원분들고 친절하고 시설   위생  무난한 조식까지 

저녁시간 주차 공간 부족한것 말고는  정말 좋았습니다"
10.0,어머니  언니  이번에 수능 친 조카  그리고 저 이렇게 4명이서 2인 트윈룸 2개를 예약하고 옆방 아니면 같은 층에라도 배정해주시면 좋겠다고 전화 드렸더니 중간문이 연결된 커넥트룸으로 주셨어요. 방2개  화장실 2개가 된 객실 1개 같이 사용 할 수 있어서 특별한 경험했네요~ 성산일출봉 뷰가 좀 아쉽고 주변 먹거리가 좀 아쉽긴한데 룸 컨디션은 좋았습니다. 근처 족욕카페도 좋았어요~
10.0,"2020.04.21
아침에 코로나로 조식 못한다고 성산골든툴립호텔에서 준 조식보소 ....ㅎㄷㄷ
 도시락 제공이었는데 너~~무 만족스러웠습니다
퀄리티 ㄷㄷ 하자나?
쌉인정이자나?
 내년에 또 오고 싶자노?
아니 네이버에서 여기 호텔 별점 테러 당하는 이유 모르겠음
인셉션 친절하고 밥 맛있고 룸업그레이드 해주는데 왜????????? 졸라 가성비 더본보다 더 최고임
섭지코지갔다가 성산일출봉갔다가 알차게 보내고 숙소랑 미친듯이 가까움
 다음에 제주도가면 꼭 다시 묵을곳으로 신랑이랑 정했어요.
좋은 가격에 숙소 제공해주셔서 감사합니다~~"
10.0,골든튤립 호텔에서의 하루의 휴가는 정말 즐거웠습니다. 아이들의 루프탑수영장  성산일출봉의 배경으로 전망도 수영장도 너무 재미있게 노는 모습을 보니 이호텔에 잘 왔구나 했습니다. 가족 모두 만족하였고  루프탑에서 일하시는 젊은 직원분들(특히 여직원)이 너무 친절하여 재방문 꼭!!! 감사했습니다.  
10.0,친절하고 깔끔함. 주차장에 전기차충전소있음. 접근성 최상. 날이 흐려서 말은 못탔지만 말과 교감할수있어서 아이들은 대만족. 빨래방  pc방 빵집 식당 즐길거리 등이 수분거리에 있음
10.0,루프탑  수영장  조식  객실 컨디션  교통 위치 모든게 다 좋았던 골든튤립호텔. 성산에 머무르면 재방문의사 1000%! 다음에 또 갈게요 !  주변 추천 맛집으로는 부뚜막식당 (갈치) 가 있습니다
9.6,"사통팔달 교통  가성비 맛집들  비교적 큰 하나로마트  성산일출봉 뷰  가까운 해변. 
성산일출봉 안에 있는 숙소 보다 조금 떨어진 여기가 더 좋았어요.  건물은 낡아 보여도 객실 안은 깔끔하고 잘 관리되어 있었어요. 가성비가 좋아 다음에 또 방문하고 싶어요."
10.0,"친절하고 좋아요. 일찍 체크아웃하는거 감안하시고 좋은방 주셨고요. 객실 깔끔하고 호텔자체가 깔끔한 느낌이었어요. 다만 아쉬운점은 호텔바닥부분이 카페트로 깔려있어서 불편했어요 ㅠㅠ 저는 신발벗고 맨발로 돌아다니는 걸 선호해서 ... 텔레비전에 올레티비같은 것 없었고 그외엔 침대도 편하고 샴푸 린스 바디워시 다 제공된답니다!!
조식도 강추하고
근처에 말고기집 꼭 가세요. 마우돈이라고 꼭꼭 또 가고싶은 맛집이에요."
10.0,"It was close to the tourist attractions.  
Hotel room was clean and cozy. 
The breakfast was fantastic. 
But  the parking spot was not enough so needed to park at the public health agent which was 5min walking distance. "
10.0,성산일출봉과 바다를 바라보는 좋은 위치  친절한 서비스  무난한 시설의 호텔입니다.  조식은 주변 호텔들 중에서 가장 나은것 같습니다. 편안히 잘 묵었습니다. 다만 밤에 위층에서 여자가 2시간 가까이 떠들고 물건 던지고 하는 소리가 계속 들려 짜증났는데 이건 방음이 안 좋아서라기보다 그 사람의 문제였다고 생각합니다.  
10.0,주변에 성산일출봉  섭지코지 정말 코앞이고  멋집니다. 방문시 그 전에 가보셨더라도 가보시길 추천합니다. 커플 여행이었으나 저는 모던한 스타일을 선호하여 이 숙소를 선택하게 되었습니다. 그런데 만족도도 정말 높았고 청결하고  프런트 데스크 직원도 정말 꼼꼼하게 알려주셨습니다. 제가 안내문같은 것도 세세하게 물어보고 했는데  친절하셨습니다. 다만  한가지 조금 아쉬운 점은 화장실의 물빠짐이 세면대 근처는 안되었기 때문에 살짝 불편했습니다. 그래도 2박 3일동안 잘 자고 갑니다. 감사합니다.
10.0,"룸 상태 가격대비 너무 괜찮았고요
조식은 후기에서 찬양해서 기대했는데 생각보다는부실했어요. 하지만 뷰 맛집이네요
전체적으로 가성비를 따졌을때 최고에요"
10.0,딸과함께 즐거운여행에 숙소도 만족하고 직원분도 친절하게 응대~만족합니다
10.0,지난번에 아들이랑 둘이여행으로가봤는데 수영장있고 아침 조식이 가격에비해괜찮아서 이번 가족여행으로 다시방문했어요~~ 다음에도 또 방문예정입니다 
10.0,잘 쉬고~ 맛있는 조식도 잘 먹고 좋았습니다. 조식이 훌륭해요~ 가성비 좋아요~ 
10.0,성산에서 2일 숙박했어요~ 조식맛있고 수영장에서 성산일출봉보면서 수영했네요~  예민하신분들은 가지마세요~ 저는 무난하면 불편하지 않아서 다음에 또 올거예여!!
10.0,"갬성숙소 찾아다니다가 온갖 벌레와 바퀴벌레에게 호되게 당한 후 급히 찾은 호텔이었는데 진작 올걸 그랬어요..ㅠㅠ
세상 깨끗하고 편하고 친절하고 위치도 좋고 뭐하나 부족함 없이 가격대비 생각해봐도 최고의 선택지입니다! 다음에도 꼭 여기로 다시올래요 최고👍👍"
10.0,"우와 조식은 꼭 신청하셔서 식사하시길 추천드립니다!
직원분들도 친절하시고 정말 만족합니다 기상했을때 성산일출봉이 보이는 전경이란 더 할 나위없이 좋았습니다"
8.4,스위트룸 금액이 엄청 싸고 성산일출봉뷰인 것은 좋은데 복도  방에서 꿉꿉한 모텔냄새가 나고 화장실 비누받침규조토에 곰팡이 까만데도 그대로 쓰는 것이 싫었다. 침대는 너무 울렁거려서 뒤척이면 상대방에게 미안한 수준... 히터는 엄청 잘 되고 따뜻한데 건조하고 갑갑해서 끄면 급격히 방이 식는다.
9.2,"크진않지만 만족스러워요
위치 조식 만족스럽습니다
특히 성산일출봉뷰가 끝내줘요"
10.0,부모님도 만족함
10.0,깨끗하고 저렴하고 위치도좋고 다시또 찾아가서  이용할의사 있습니다.굿~
9.2,"위치 좋고  직원 응대 좋습니다.
성산일출봉 뷰도 괜찮아요.
다만 벽지등 설비가 오래된점이 보입니다."
10.0,좋아떠요
10.0,좋습니다. 깔끔하고 가격대비 훌륭하다고 생각합니다. 직원분도 친절하시고 두 번 다 매우 만족 하였습니다.
9.6,"가격대비 방이 쾌적하고 편안했어요.
체크인할 때 조식 추가했는데 깔끔하고 맛있었습니다."
9.6,"넘좋아서
추천요.위치좋아서
일출봉.광치기
섭지코지가기도좋네요
조식도 좋았어요"
9.2,"주차장이 너무좁아요
그치만 이가격에 잠만자긴 좋습니다"
8.8,"접근성과 가격 모두 저는 나름대로 좋앗습니다  
잠잘때 무슨소리가 계속들리긴 햇는데 저는 큰 불편은 없엇어요 아마 그건 층마다 차이가 있을거같네요"
9.6,"다음에 성산올때 재방문하려고요!
편안하게 잘 머물렀습니다. ^^"
10.0,아주 깔끔하고 멀리 보이는 제주바다도 좋았어요.
10.0,숙소 깨끗하고 만족스럽습니다.
8.0,성산뷰인것만으로 좋았음
9.6,아무래도 지어진지 좀 되어서 깔끔하진 않지만 가성비 따져봤을때 성산일출봉  아쿠아플라넷  섭지코지  성산항 등 중간부분에 위치해서 좋은거 같아요.
8.8,주차가 힘들긴 하지만 룸 컨디션 좋았고 조식 나쁘지 않았습니다. 뷰 타입 잘 고르시면 뷰도 굉장히 좋구요!
10.0,"성산일출봉 바로 보이는 해변뷰였습니다.
하룻밤 자기는 괜찮은데  옆방 목소리는 좀 들리는편이었어요."
9.6,두 면의 유리창을 통해 성산일출봉과 바다를 방에서 조망할 수 있습니다. 날만 좋으면 방에서 일출을 볼 수 있을 것 같아요. 침대와 침구가 편해 완전 꿀잠을 잤습니다.  조식도 음식하나하나 모두 맛있었습니다. 두 번째 방문이었는데 재방문의사 있습니다. 블라인드 뒤 면에 먼지가 보여 청결 별점은 하나 제외하였습니다. 
7.2,욕실 샤워기에 머리카락 엄청 껴있었네요 ㅠ
7.6,객실 깨끗하며특히 주변에 맛집이 많아 좋아요 소음은 좀 있어요
6.0,뷰만보고 예약을해서 뷰에대한 만족도는 최고입니다.다만 창에서 물이줄줄흐르다보니 겨울인데도 날파리같은게 많아서 잡느라 애먹었네요.욕조관리가 힘들겠거니 했는데 다음날가본 다른숙소엔 욕조에 곰팡이하나 없는걸보니 이곳이 관리미숙인게 맞는듯
8.0,시스템상이유로  성산일출봉쪽 방 배정안됨
10.0,위치도 좋고 바로 옆에 유명한 횟집이 있어서 너무 좋았네요ㅎ
8.8,"부대시설은 다소 부족하나
주변관광지를 돌기에 위치가 좋고 가성비가 좋음"
10.0,"저렴한가격에 너무나 좋은 숙소

특히나 조식은 특급호텔 부럽지않음"
6.4,조식에서 연어가 빠진 후로 먹을 만한 것이 없어 아쉽습니다. 우도 갈 때 좋고 조용하게 이용했어요.
9.6,성산일출봉과 가까이 있어서 오션뷰에서는 경관이 좋고 시설도 가격대비 정말 좋아요
7.6,매번갈때마다 이용하고있습니다.
7.6,"숙소 깔끔하고 위치도 좋은데 주차장이 좀...
가성비 좋은 호텔입니다"
10.0,위치도 좋고 침대도 푹신하니 편안헀습니다.
7.6,"기본적으로 옷장  카펫 바닥  발코니(베란다)  전신 거울 등 서양식 4성급 호텔의 특징을 어느 정도 갖춘 호텔이지만 지어진지 오래되어 세월의 흔적이 보임.

가장 큰 단점은 주차장 구조 및 면적으로  비성수기임에도 불구하고 저녁 시간이 지난 후에 들어오면 자리가 없어서 주변의 공영주차장에 세워야 함. 그리고 주차장 입구를 반대 차선에서 가면 바로 들어갈 수 없고 좁은 골목을 통해 한바퀴 돌아야 진입 가능함. (호텔 내 전기차 충전소는 하나.)

그렇지만 주차장을 제외하고선 대부분 만족스러운 호텔이었음. 로비에 편의점도 있고!"
10.0,이 호텔은 매우 우수합니다! 여러 방면에서 뛰어 납니다 위생  서비스  위치  가격 등. 재방문 의사가 높습니다.
8.0,"성산일출봉 근처인 것도 좋았지만
호텔 바로 뒤에
맛나식당이라고 제주도에 유명한 맛집이 있었더군요. 주변이 조용하고 너무 좋아요
"
9.2,전반적으로 가격대비 만족합니다
9.6,"성산일출봉 뷰로
일출을 볼 수 있는 가성비 값 최고 입니다"
4.8,매우 좁아서 별로 였어요
7.2,성산에서 오가기 좋은 위치라 가끔 이용합니다. 다만 도로쪽 룸은 많이 시끄러워요
10.0,다시 가게 되면 재방문의사 100%
2.8,"들어서자마자 곰팡이 냄새에 전기 포트는 날가서 사용할 수 없는 상황이었어요. 
이 가격에  이 정도의 숙소시설이라면 다시는 안 올거라 생각합니다. ㅠㅠ"
10.0,잘 놀다갑니다
5.2,위치는 좋음. 근데 TV도 고장  전화도 고장  비꾼 방 변기뚜껑은 달랑달랑. 프론트는 이랬다 저랬다..관리가 아쉬운 곳
10.0,"성산 뷰 멋지고
조식 괜찮고
편의시설 좋아서
가성비 좋게 숙박하였습니다~"
9.2,객실 안에서 성산일출봉과 제주 바다가 한 눈에 들어옵니다
9.6,"성산쪽을 방문하면 항상 가는 호텔입니다. 호텔 1층과 지하에 주차 수가 적어 조금 불편하지만  걸어서 5분정도에 공영주차장이 있긴 해요
1층에는 편의점도 있습니다. 
골든튤립이 젤 좋은점은 조식이 정말정말 맛있다는거에요 ㅎㅎ
또올생각 100퍼 있습니다."
6.8,맛나식당 이용 죄고의집
10.0,"가격도 저렴하고 객실도 깔끔했고요
조식이 정말 좋았어요
성산일출봉 뷰에 메뉴도 다양해서 조식 추천 합니다"
10.0,"침대도 넓고 창 밖에서 성산일출봉이 선명하게 잘보여요 
다음에 또 예약하고 싶어요 추천합니다!!!"
8.8,"하루묶었어요
저렴하게 이용했고 대체적으로 만족합니다
먼지가 좀 있는지 가렵고 숨숼때 먼지 냄새가 좀 났어요.
하지만 성산일출봉과 가깝고 우도도 가까워서 좋아요"
8.0,숙소는 좋았는데 특별한 것은 없다. 
10.0,가성비 좋아요 편하게이용햇어요
10.0,뷰가 끝내줍니다
10.0,"친구 셋이서 이용함
장점 : 침대가 세개임  위치가 좋음  깔끔함
단점 : 캐리어를 펼치면 조금 좁음  호텔내에 편의점이 있음"
6.0,별로 깨끗하지 않아요.
6.8,깔끔하고 친절하고 조식을 성산일출봉을 보며 먹을 수 있었던 건 최고의 행운이네요~
8.4,성산쪽에서 하루 자고 간다면 또 올것 같아요. 성산일출봉 뷰가 좋습니다.
10.0,조식도 다양했고 성산쪽 교통좋고 근처 음식점도 걸어서 갈만한곳 많았어요 주차장은 만차되면 근처에 주차해야되요
10.0,"숙소일층에 편의점도있고 고기집도 바로앞에
많아서 좋아요~!"
4.8,주차장도 좁고 방도 작아요. 청소도 좀만되어 머리카락도 있고 전체적인 상태로는 별로네요. 한가지 좋은것은 조식먹을때 성산일출봉 보면서 식사를 할수 있었다는것....
6.0,전반적으로 평범합니다
10.0,"가격대비 숙소 컨디션도 좋았고 
베란다가 있어서 좋았습니다.
근처에 도보로 이용가능한 식당도 있었고
잘쉬다왔어요"
4.8,저렴한 가격에 이용할수 있으나 각종 소음이 거슬립니다
9.6,체크인도 잘 도와주시고 룸 컨디션도 좋습니다
9.6,"이 호텔은 고성리에서 성산리로 가는 길목에 있어 위치가 매우 좋습니다.
가격 대비 시설도 매우 좋고 직원들도 매우 친절했습니다.
제가 느끼기에는 성산읍 최고의 호텔입니다.
강력 추천합니다."
6.4,성산일출봉 근처로 호텔위치는 너무 좋았습니다. 건물이 오래된건지 화장실에 곰팡이 그대로 보이고  침대는 뒤척일때마다 엄청 흔들립니다. 이불 커버 끝 부분은 다 뜯어져서 보기흉하고 조명 하나는 깜빡거려서 가뜩이나 어두운데 눈까지 아팠습니다. 온전히 위치때문에 간거지 룸 컨디션을 고려한다면 재방문 의사는 없습니다.
9.2,"위치 좋고
침구 깨끗하고
로비 대응 친절하고 만족하나
내부 바닥 카펫 꿉꿉한 냄새 약 간 있어요."
8.0,"숙소 바로 앞에 편의점도 있고 위치도 좋았어요
깔끔하고 따뜻하게 이용했어요"
10.0,"숙소도깔끔하고 창문에서는 성산일출봉이보인다.

직원도친절하여 편히 숙박할수있었다"
7.6,"위치는
아주 좋았어요. 그런데 생각보다 오래된 느낌이 있었고  욕실이 조금 청결하지 못했어요. 구석 구석 곰팡이도 있었고… 하지만 가격대비
괜찮았습니다. "
2.4,"1. 주차 안된다고 하는데 전달 못받음
2. 아고다에서 예약했는데 예약 확정  안내 문자 아무것도 못받음.
3. 안내문자 발송안된건 전화번호를 안넘겨준 그쪽 잘못이지 우리잘못은 아님 시전
4. 주차 공간 없는것도 우리잘못 아님. 이근처 숙소 다 그렇다 시전
5. 주차 통제하면 숙박객만 충분히 사용가능한 공간
6. 2박인데 부모님이 사생활에 예민하셔서 청소하지 말아달라고 부탁드림(예민하다는 얘기까지 전달) 근데 들어오니 청소 다 되어 있음.
7.이틀날 조식 결제가 안되어 있다길래 프론트에 전화함 프론트에서는 11시 전에 결제하면 만오천원이라고 이야기 우리는 당연히 11시가 체크아웃 할 때 11시 라고 생각했음. 담날 아침에 내려가보니 만칠천원이라함. 11가 전날 저녁 11시 얘기한 거였음. 
8. 전화할때도 불친절했음. 얘기 다 끊어목고 대답함. 엄청나게 바쁜가 싶었는데 그것도 아닌듯
9. 위에 내용들에 대해서 아무도 죄송하단 소리 안함. 그냥 이래서 저랬다  라고만 함. 내가 이얘기 하니  죄송하다 했다 우김. 녹음이라도 할거그랬음
10. 위 9개는 그냥 태도와 시스템에 대한 문제고  전체적으로 봤을때 수압도 약하고 어매니티 없음 그냥 후진 호텔같음. 돈 좀 더 주고 신라호텔 가세요 "
8.0,배관 물 흐르는소리 난방소리같은게 밤새 시끄러워요 그거 말곤 다 만족스럽
7.6,"성산일출봉과는 거리가 좀 있고 
주변에 즐길거리가 적은곳입니다.
직원 응대는 좋았습니다.
화장대가 없고 
화장실이 좁은 편입니다"
