score,comment
10.0,처음에 호텔 들어갈 때는 밤이었어서 잘 몰랐었는데  아침에 눈을 뜨고 창 밖을 보니 뷰가 정말 멋졌어요. 다음에 한 번 더 가보고 싶어요
10.0,"24시 프론트 응대를 해주셔서 너무 감사해요~ 
수영장도 2m까지 있어서 수영 좋아하는 저희는 바다수영 보다 더 재밌게 놀았어요 올레시장도 가깝고 
무엇보다 호텔 산책 코스에 감동!! 허니문 하우스도 걸어서 가깝고 저희는 허니문하우스만 두 번 방문했어요
룸정리도 잘 해주시고 주위 관광지 돌아다니며 잘 쉬고 잘 놀다 왔어요 ~ 다만 젖은 옷감을 마땅히 널어 둘 곳이 없어서 잘 안 말르는게 있어요 
다음에 제주도 가면 서귀포 칼 호텔만 찾을거에요 "
10.0,"외관상 오래됐어도 역시 메이커호텔은 다르더라구요~ 
칼호텔이 대한항공 호텔 인갈로아는데요 직원분들 다 친절하시고 일단 가장맘에 든건 직원분이 저희커플딱보시고 바다뷰로 업그레이드 시켜주시는 센스까지... 메이커호텔이아니더라구요~ 저끅추천합니다 조식도 맛있고 조식드리고 호텔 주변 산책하면서 사진도 찍으시면서 즐기면 되요~여행코스  사정상 1박만했는데 여행내내 칼호텔 에서 지내고 싶을정도였습니다 "
10.0, 숙속내부는 그럭저럭 오래된곳이라 감안하면 괜찮구요  외부가 정말좋아서 다시묵을생각있어요 올레길따라서 올레시장까지 걸어갔다 걸어왔어요 
10.0,2일 연박했는데 매우 잘지내고 갑니다! 직원분들도 친절하시고 즐거운 여행이었습니다!
9.6,아빠와 친동생과 제주도 여행 호텔 알아보다가 서귀포 칼 호텔 전망이 너무 좋아보여서 예약했는데  너무만족하였고 근처에 흑돼지집 있어서 편했고 가격대비 너무 만족해요 ㅎㅎ 조식도 맛있고 숙소 위생 상태굿 직원 들도 너무 친절하였습니다. 담 제주도 여행때 또 갈 의사 있습니다!! 
10.0,"오래된 호텔이지만 리모델링되어 굉장히 깨끗했습니다 너무나도 친절하셔서 기분이 좋았구요 무엇보다 오션뷰가 정말 끝내줬어요 
한가지 아쉬운점은 주차장이 부족하다는거??
하지만 다음에도 제주도 간다면 서귀포 칼 호텔 이용하고 싶어요"
9.2,"서귀포 방면 갈 일 있을 때마다 묵는데 조용하고 좋습니다. 교통편도 나쁘지 않은 편이구요. 그래도 역시 차량 있을 때 더 편하고 좋아요.
호텔내 산책로도 좋지만 외부 산책로도(올레길) 좋아요. 호텔은 오래됐지만 침구 관리가 깔끔해서 편하고 좋습니다. 부모님 나이대가 더 좋아하는 곳이긴 한데 편하게 휴식을 취하고 싶은 분들이라면 추천해드려요. 다만 내부에 편의점이 없기때문에 차량 없는 경우면 호텔로 들어오기전에 구매해서 들어오시는게 좋습니다.
호텔에서 파는 식사도 괜찮은 편이니 나가기 다 귀찮다 싶으면 호텔 시설 쭉 이용하셔도 좋아요. 수영장이나 뭐 이런건 규모가 작으니 참고하시구요."
9.2,"여자 혼자 안전하고  쾌적하고  충분히 조용한 휴식을 취하기 매우 적합한 곳. 
제주 올레 6길과 연결되어 있어   2-4시간 인근지역으로 산책하기 매우 좋은 위치에 있음. 
일상에서 업무에 지쳐. 혼자 여행길에 오름. 
< 숙소 선정 기준 > (5점 만점) 
-숙소 침구 및 위생의 청결함: 5일 숙박  매일 청소  오래된 시설임에도 불구하고 화장실 냄새 제로. 굿!
-내부 쾌적함(5점) : 침구 매우 청결  바닥 청결  미세 잔 먼지 찾지 못함. 청소상태 매우 우수!!
주변에 시설들이 거의 없어 조~~~용. 저는 사람많고  소음을 피해 정말 쉬고 싶어 온 경우이므로 매우 적합!  
-안전도(5점) 
-새내 접근성(2점)  버스타고 오면 되나... 관광지  시내와는 먼 거리임~.  그냥 쉬는 곳임. 
-직원 친절 및 서비스 대응도(5점) : 아주 친절~!! 5점 이상 주고 싶음. 서비스 요구 시 대응 속도 매우 빠름~
-호텔 앞 산책 및 인근 산책로(5점) : 서퀴포 칼은 호텔 앞 정원이 매우 잘 가꿔져 있기로 유명  더욱이 바로 옆 '허니문 하우스' 산책로와 연결. 작가의 길과 연결된 미술관 등 걸어다니면서 볼 곳이 매우 많음.  경관 탁월!!! 5점 이상. 100점 주고 싶음. 
-편의시설(3점) : 내부 편의점  인근 식당가는 부족  호텔 내에서 해결하기에는 다양한 식단 미흡. 
커피 한 잔 마시려 해도...호텔은 사실상 맛이 없고   옆의 '허니문 하우스' 또는 인근 동네  10분 걸어 거피숍으로 고고...  차없이 다니니 이것이 한계... 먹을게 별로 없음...단  앱으로 주문해 먹을 수 있음
-가격 (5점) : 위 기준 대비 매우 적정하다 못해 저렴한 수준임. 굿!!
** 결론 : 일상에서 일과 사람에 지쳐 무인도에 가서 혼자 쾌적하게 쉬면서 문화생활을 충분히 즐기고 싶으신 분. 강추!"
9.3,"이번 겨울 넘 추워 따뜻한 곳을 찾다가 서귀포 칼호텔을 정함.
서울은 -9  -10도 인데 서귀포는 밤에도 영상기온에 낮엔 10도 정도.
전 사지마비 전동휠체어 장애인이라 시설과 서비스가 좋은 호텔로 정함.
직원들 친절히 휠체어로 옮길 때 도와주었고 휠체어 들어가긴 예약한 
방이 좁다고 추가비용 없이 스위트룸으로 업그레이드 해주어 넓은 방에서
아주 편히 지내다 옴. 방 정말 깨끗하고 좋고 바다가 보이는 정원은 환상.
한라산과 바다를 다 볼 수 있는 서귀포 칼호텔 정말 좋음."
10.0,숙소 위치는 서귀포 먹자거리. 시장. 올레6길이 조성된 최적의 위치에 직원 서비스태도. 객실 청소하시는 분 이때까지 호텔이용하면서 가장 만족... 아름다운 바다뷰와 함께 즐기는 조식까지 정말 서귀포 제대로 즐기기 부족함이 없는 곳입니다. 오래된 건물/ 모던한 느낌이라 트렌디한 신식호텔을 선호하시는 분은 이점 고려하셔야 할듯 합니다.
9.2,넓은 호텔 부지  올레길과 연결된 산책로  그 어디보다도 아름다운 오션뷰  깨끗한 객실과 친절한 직원분들. 서귀포 칼 호텔은 가성비갑입니다. 그냥 뷰만 보고 있어도 힐링되요. 
10.0,"아고다를 이용한 숙소 예약은 언제나 기대 이상의 만족을 주네요..

서귀포 칼호텔은 제주 남쪽 바다를 한눈에 볼 수 있는 위치로 도욱 좋았고요..
리셉션에서부터 직원들의 서비스에 아주 고맙고 만족했습니다..

제주를 여행하실 분들에게 서귀포 칼호텔 적극 추천합니다.."
10.0,객실  서비스 등도 만족하지만 호텔 주변 경관은 최고입니다. 매년 제주도 방문할 때마다 들렀었는데  이번엔 투숙객으로 더 여유롭게 지낼 수 있었습니다.
10.0,조금 오래되었지만 객실은 매우 깨끗하게 잘 관리되어 있으며 조식부페도 매우 좋음. 넓은 정원과 확 트인 아름다운 뷰가 매우 인상적이며 서귀포 시내와도 매우 가까워 이동하는데 매우 편리함. 오래되었지만 그만큼 이렇게 좋은 위치와 넓은 호텔을 새로 짓기는 굉장히 어려울거 같음. 자연과 여유로움을 즐기려는 여행객에게 매우 좋은 선택임.  직원들도 매우 친절함. 강력 추천합니다.
9.6,"중문쪽에비해 서귀포는 특급호텔이 없는 곳이지만
서귀포 칼은 조용한 바닷가 앞에 멋진뷰를  가진  가성비짱인 호텔입니다
가끔 제주를 갈때 이용합니다~
직윈응대가 확실히 좋고..옛날 건물이라 방은 좁지만  메이드분들또한 친절하시고 실내는 깨끗합니다
갈때마다 좋은 느낌으로  체크아웃하지요
추천합니다~^^ "
10.0,엄마랑 둘이 여행이었는데 최고였습니다. 관광이든 편의시설이든 가까이 있어서 여행에 부담이 없었구요. 구지 어딜 가지 않아도 호텔 주변 산책로 환경이 너무 좋아서 힐링했어요. 35년된 호텔이라는데 리모델링해서인지 침구도 편하고 방도 깔끔했어요. 산전망인데 바다 살짝 전망으로 바꿔 주셨지만 옆 방이 측면에서 보여서 ㅋ 그래도 전망은 다 좋은 듯합니다. 무엇보다도 사우나 포함 꼭 하세요! 물이 너무 좋아서 호텔 묵는 내내 너무 만족했답니다. 직원 분들도 친절하시고요. 다음에도 꼭 이용할거예요~
10.0,서귀포 칼 호텔은 산책로가 제일 좋아요. 여유가 있다면 오션뷰 하고 싶어요. 그만큼 경관도 좋아요.  관광지 숙박시설인 만큼 직원들 정말 친절하고요. 노후되었다고는 하지만 5성 호텔인만큼 여러가지로 비용을 더 내고도 찾는 이유가 있다고 생각합니다. 매년 이곳에 머무를 생각입니다.  
9.2,직원 응대도 정말 친절하고 좋았어요 룸도 깔끔해서 비슷한 가격대의 다른 호텔보다 여기가 낫다 싶더라구요 오션뷰 아니었는데도 발코니 여니까 바다 보여서 더 좋았어요 다만 서귀포 시내 한복판에 있는 게 아니다 보니까 자가용 없으시면 이동하기가 조금 번거로우실 것 같아요
10.0,처음 호텔 도착시 바로 정문앞에서 맞이해주는 직원분 서비스부터 조식시 위생 관리를 위해 정중하게 안내하는 직원서비스는 서울시내 5성급 호텔 못지 않았음. 팔러스위트 배정된 객실이 프라이빗해서 좋았고  바다전망이 좋았음. 오래되어도 깔끔하게 정비된 객실과 관리체계에 역시 대기업 브랜드는 다르다는 느낌을 받았음. 부모님께서 너무 만족하시며 다음에 또 오고싶다고 하심.
9.2,"오래되었으나 내부는 세월이 무색할만큼 깔끔하고 편안했습니다
네식구라 스위트로 예약했는데 저희예약보다 더 좋은 방을 주셔서 정말 감사했어요
침대랑 침구는 어쩜 그리 편안한지요..호텔에서 자면 늘 서너번씩 깨는데 정말이지 집처럼 편안하게잘잤습니다
저뿐아니라 아이들 남편도 정말 편안했다고 하네요 욕실도 전혀 오래된 느낌없이 아주 깔끔하고 좋았습니다 저희가 있던날은 태풍영향으로 비가 너무 많이 와서 그 예쁜 호텔 앞마당을 나가보지못해 너무나 아쉬웠어요 하지만 호캉스 스타일인 저희가족에게는 편한객실과 맛있는 조식이 있어서 최고였어요 다음번에도 꼭 이용하고 싶은 호텔이에요~^^"
9.2,"서귀포 시내(올레시장)하고 가깝고...
오션뷰는 탁트인 바다와 문섬ㆍ섶섬의 뷰가 끝내줍니다.
가볍게 산책하기도 좋구요.
다만 석식뷔폐는 주말에만 오픈을 해서 조금 아쉬웠구요. 조식도 괜찮았어요^^"
9.2,서귀포 중문 관광하신다면 추천합니다. 직원분들 모두 친절하고 야외수영장이 아담해도 붐비지않아좋았어요 오션뷰 너무멋지고 호텔안에 산책로도 잘되어있고 조경이 너무멋져 외국호텔같은 느낌이었어요~~~^%
10.0,오래된 호텔이라 분위기 있어요 
10.0,설연휴인데 방도 업그레이드 해 주셔서 편안하게 쉬다 갑니다.
5.2,"체크인 하고 방에 들어갔는데
약 한알이 떨어져있어서 어린 아기가
먹을뻔했는데 직원 대응도
룸 청소 컨디션도 불만족스러웠습니다. "
10.0,올레 시장도 가깝고 바로 앞이 바다라 뷰도 좋구 정원 관리도 잘 되어있어 산책하기도 좋아요! 무엇보다 직원분들이 친절하시고 룸 컨디션도 깔끔하네요. 유일한 단점은 방이 좀 좁다는거? 그거 빼고는 완벽합니다. 심지어 마운틴뷰에서도 바다가 보이는 호텔입니다
8.8,서귀포에서 묵은 건 처음인데 오션뷰 훌륭하고 개인컵 등 비품 깔끔하고 직원 응대가 매우 친절해요. 눈이 너무 많이 와서 정원 구경 못해서 아쉽네요.
10.0,뷰가 좋았고 산책하기 좋았어요.
4.8,안내데스크의 안내가 부실하고 물어봐야 설명해줌. 딱딱한 태도로 일관
9.2,매우 깨끗하고 조용합니다
7.6,마운틴뷰나 오션뷰 모두 우수함. 이전에는 내부가 낡았다는 느낌이었는데 이번에는 리모델링하여 깔끔했음. 이전에는 착한 가격이었는데 점점 올라가고 있음
8.4,"지어진지 좀 오래된 건물이었지만
그런걸 못느낄  정도로 깔끔하고 
편안했습니다
아침 조식도 좋았고 숙소에서 바라보는 
경치도 너무 좋았습니다
호텔앞  정원도 넓고 잔디가 잘 심어져
있어 산책하기도 좋았습니다
서귀포올레시장도 가까이에 있어
식사나 술한잔하기에도 아주 편리했습니다"
8.8,ㅎ
7.6,"칼호텔은 가성비 높은 호텔입니다
외관이나 인테리어가 좀 오래된 느낌이지만 주변환경  뷰는 훌륭하고 사우나 수영장도 깔끔한 편임 .    "
9.2,지원 친절 경관은 정말 멋져요. 하지만 건물 자체가 노후..아쉽습니다. 
8.4,가족과 친지 숙박 하기에 조용하고 문안한 호텔입니다.. 뷰 좋은 호텔 추천합니다
10.0,최고의  만족호텔로 추천합니다
9.6,조용하고 깨끗하고 뷰가 좋은 가성비 좋은 호텔입니다
10.0,잘 이용했습니다.
9.6,배경과 가든이 최고
9.6,조경이 너무 훌륭하였고 직원들도 매우 친절하였어요~!!
10.0,조아요
9.2,좋아요~
8.8,시설이 깨끗이 관리되긴했으나 노후도가 심했고  방음이 너무 안되네요 위치가 중문관광단지에서 적당히 떨어져있어 조용합니다
10.0,조용한 호텔로 힐링하기 좋은 호텔입니다. 전망이 좋습니다. 직원이 친절합니다
8.8,직원분들이 매우 친절하시고  연식이 되었지만 숙소 안 침구  이불 등 깨끗해보였습니다. 탁트인 서귀포 바다 덕분에 숙소에서 기분좋게 머무를수 있었습니다. 부대시설이 없는 점은 조금 아쉽지만 모든 면에서 편안하게 머물다 왔습니다. 
9.6,"서귀포에 있어 위치도 좋고 오래되었지만 깨끗하고 기분 좋은 편안함을 줌.
가격대비 좋은 선택."
3.2,너무 오래되고 대한항공 이미지 망침
9.2,산책하기 좋고 풍광이 너무 좋아요 !
7.6,숙소가 조용하고 좋은데 전등이 너무 어둡고 편의시설이 부족한게 아쉽네요.
10.0,"시설이 노후되었다는 의견을 들었는데
사실과는 전혀 다른 느낌
주변 경관 너무 좋고 산책하는 걸 추천합니다 
조식도 너무 좋았고 와이프도 더본호텔과 비슷하다는 의견입니다
방문일에 비가 와서 너무 운치있고
정겨운 풍경 최고!"
9.2,부모님과 아이와 함께 숙박하기 좋은 시설이며 안전하고 좋은 뷰가 최고임
10.0,"잔디밭과 바다  섬 하늘이 멋진 곳입니다. 자연광이 방안을 환하게 비추니 너무 좋으네요. 조식도 너무 맛있어요 간이 맞는 음식. 
 조용하고 차분한 분위기가 좋고 차량 5-10분 이동하면 서귀포 시내예요. 다시 오고 싶은 호텔 강추."
10.0,제주도 숙소로 만족스러워요
10.0,가격대비 깨끗하고 서귀포라 지역도너무 편리했어요. 조식도 맛있고 숙소가 여행에 중요한데 만족했어요
9.6,매우 만족
9.2,환상적 오션뷰  설경이 쌓인 한라산 뷰 모두 가능한 칼호텔  서귀포의 절경과 다른 좋은 곳으로의 이동이 모두 가능한 가성비 좋은 이곳에서 힐링하세요
10.0,"호텔위치도 너무좋고 깨끗하고
직원들도 모두 친절햇어요
가성비좋은 호텔 조식도  맛잇고
기대안하고 갓는데 매우만족햇네요
다음에 또 이용하고 싶어요~"
10.0,제주도 갈때마다 이용합니다. 조금 비싸도 위치와 산책길 모두 최고에요. 조식도요
10.0,가성비 좋습니다
10.0,"칼 호텔에 저녁 6시경 체크인 하러 들어서는 순간 일몰 중인 태양 빛이 한라산 정상을 황금빛으로 물들게 하는 장관을 연출하고 있었다. 서귀포에 올 때마다 칼 호텔을 이용하는데  칼 호텔 한라산과 이국적인 남쪽 바다를 모두 가지고 있으면서 입지 조건이 좋아 최적의 숙소로 모자람이 없다.
아고다를 통해 경제적인 가격으로  방도 업그레이드 받으면서 이용할 수 있어서 감사드립니다."
8.8,서귀포 조용하고 바다전망 보이고 한적하고 넓은 들판에서 뛰놀기 원하시면 이곳 추천합니다!!! 서귀포 여행으로 왔는데  충분히 만족하고 갑니다!!
9.6,"아버지와 첫 여행을 다녀왔는데 여러군데 보다가 주변 경치와 산책하기 좋다는 평을 듣고 3박 머물렀습니다.
오래된 호텔인만큼 시설 부분은 당연히 요즘 호텔보다는 좋지 않았지만 그런 부분은 감안하고 갔었기에 그 이외 모든 부분들이 너무나 좋았습니다! "
10.0,매일 산책하는 즐거움이 큰 호텔입니다. 가든과 바다가 조화롭게 펼쳐지는 환상 천국
10.0,단체 고객 입실 때문에 소음이 너무 심해서 고통스러웠습니다. 이는 호텔이 어쩔 수 없는 상황인지라 내 돈 내고 소음을 사는 격이 됐어요. 호텔 숙박 시에도 층간 소음 안 나도록 매너 있는 고객이 됩시다.
10.0,서귀포 kal 호텔에 숙박한다면 비용 부담이 있더라도 바다 전망 객실에서 머무르시길 추천합니다. 해돋이  노을 감상 모두 객실에서 가능합니다. 
9.6,아기랑 종종 오는데 시설은 노후화되었지만 산책로도 좋고 조식도 좋아서 만족합니다! 온돌방 정말 좋아요!
10.0,한라산 바다뷰 끈내주어요
8.8,"직원분들도 친절했어요~
해돋이 뷰가 넘 좋았어요 ^-^"
6.0,언제 없어질지 모르는 호텔이라 한번쯤 와볼만 함 엄청 오래되었지만 생각보다 실내상태는 괜찮은편이며 주변산책코스 및 전망이 굉장히 뛰어남
10.0,서귀포 KAL호텔의  역사와 함께 청년에서 노년까지  성장했다. 이대로  오래오래  역사와  품격으로 바다 앞에 건재하길 바라고 또 바란다
10.0,여행자에게 호텔은  휴식과  에너지를충전하는 곳이다.  서귀포 KAL호텔은 청결과 정제된 아름다움  세계  어디를 다녀도  바다와 잔디마당이  펼쳐진 이  평온함은 언제나 다시 찾게하는  힘이다.  40년 전에도  지난 해에도 올해도  나는 서귀포 KAL호텔에서   앞으로 나아가는 힘을 얻는다
8.8,"오션뷰가 멋있고 산책로가 너무좋아요
다음에도 계속 이용할 생각입니다.
강추 입니다."
10.0,너무 좋아요. 편안하고 따뜻한 분위기입니다 
7.6,"수영장하고헬스장하고돈을받아요
이런곳은처음입니다"
9.2,"조식포함으로 이용했구요. 아침으로 먹기에 부담스럽지 않으면서 다양한 종류의 메뉴라 만족했어요.
침대도 3인 가족이 쓰기에 충분했고 침구도 깨끗합니다. 조경이 너무 예뻐서 정원 산책만으로도 제주도임을 느낄 수 있었어요.
편의점이 없어서 불편한거 빼고는 모두 만족입니다."
10.0,야외 정원이 잘 꾸며져 있어 바닷가 전망에 일출까지 보면서 산책하기에 매우 좋았음
8.0,마당안에있는 올레코스가넘좋아요
9.6,바다 뷰를   선택 해 줘서   잘 지내고 왔습니다
9.2,너무나도 만족스럽게 주말을 보낼 수 있었어요. 편의점이 없었던 점이 조금 아쉽습니다.
10.0,바다가 보이는 한적한 곳에 위치한 호텔로 조용히 푹 쉬었다 오기 너무 좋은 곳입니다. 호텔 산책길도 좋아고 조식도 아주 훌륭했습니다
5.2,"이 가격이면 다른 호텔 가는게 나을거 같아요
너무 낡고 편의시설없고 다른호텔이 더 나은듯"
10.0,직원분들 매우 친절하고  룸도 업그레이드해주시고  방 안이 매우매우 깨끗했습니다. 침구 상태도 매우 좋았고 뷰도 만족해요. 제주도 서귀포에 간다면 앞으로 이 호텔에서만 묵을 겁니다.
7.6,"리모델링 했다지만 정말 오래된 느낌.
세면대도 높이가 낮고 수압 좋음.
젊은 친구들은 실망일터이고 20여전 이용했던 느낌과는 시대와 타엽은 못하고 머무른 느낌.
식사는 진심 괜찮았음 깔끔."
10.0,가격대비 있기 좋아요~위치도 좋구요
9.6,일본의 고급 정원 같이 정돈되고 놀랍도록 아름다운 정원이 있는 멋진 숙소입니다. 아침마다 산책하기 좋고  힐링되는 곳입니다. 주차가 건물 외부에 있어서 비가 오는 날에는 좀 불편하고  노후된 테라스가 좀 위험해 보이긴 하지만 직원들도 친절하시고 대체적으로 만족합니다. 
9.6,덕분에 잘 머물다 갑니다
9.6,제주 최고의 가성비 오션뷰 호텔임
9.6,힐링여행으로 여러번 이용했는데 뷰는 정말 멋져요! 조식도 나름 괜찮고... 부대시설은 아쉬워요 편의점이 없는 것도 그렇고~ 
9.2,조식 맛있고 앞에 산책할만한 곳도 좋고 뷰도 좋다. 오래된건물이라 올드하고 좀 낙후되보이는건 어쩔수없나보다..
10.0,뷰도 좋고 서비스도 좋고 조식도 맛잏습니다
